Year,Week,Away Team,Home Team,Line,Over/Under,ATOR,ATDR,HTOR,HTDR,Score,Neutral
2015,6,BOISE,CSU,16.5,59.5,1.06,0.59,0.90,0.87,41-10,
2015,6,DUKE,ARMY,12.5,49.5,0.93,0.72,1.07,0.95,44-3,
2015,6,UTEP,FIU,-15,44,0.81,1.07,0.90,0.89,12-52,
2015,6,MTSU,WKU,-8.5,68.5,0.95,0.76,1.18,0.82,28-58,
2015,6,IND,PSU,-5,54,1.04,0.97,0.92,0.74,7-29,
2015,6,TULANE,TEMP,-16.5,46.5,0.88,0.91,0.88,0.73,10-49,
2015,6,CMU,WMU,-7,50,0.87,0.92,0.89,1.07,39-41,
2015,6,UVA,PITT,-10.5,46.5,0.84,1.06,0.93,0.73,19-26,
2015,6,MIAOH,OHIO,-16.5,48,0.71,0.99,1.02,0.80,3-34,
2015,6,MASS,BGSU,-13.5,79.5,0.85,1.05,1.08,1.00,38-62,
2015,6,RICE,FAU,-4,59,0.91,1.16,0.72,0.83,27-26,
2015,6,WAKE,BC,-7.5,36.5,0.84,0.97,0.96,0.57,3-0,
2015,6,AKR,EMU,7.5,53,0.84,0.81,0.96,1.11,47-21,
2015,6,APP,GSU,15.5,59.5,1.02,0.73,0.89,0.96,37-3,
2015,6,BALL,NIU,-10.5,56,0.94,0.99,0.88,0.80,41-59,
2015,6,SYR,USF,-1.5,48.5,0.99,0.78,0.98,0.88,24-45,
2015,6,WISC,NEB,-1,49,1.01,0.73,0.92,0.88,23-21,
2015,6,MINN,PUR,3,45.5,0.76,0.83,0.85,0.92,41-13,
2015,6,ISU,TTU,-12.5,73.5,0.91,0.83,1.15,1.10,31-66,
2015,6,CONN,UCF,-2.5,,0.82,0.89,0.65,1.00,40-13,
2015,6,ORG ST,ARZ,-9.5,61.5,0.89,0.93,1.10,1.04,7-44,
2015,6,TROY,MISS ST,-30.5,56,0.84,1.04,1.02,0.92,17-45,
2015,6,WSU,ORE,-17,70,0.92,0.91,1.07,0.96,45-38,
2015,6,ULM,TULSA,-10.5,65.5,0.82,1.08,1.02,1.10,24-34,
2015,6,TEXST,ULL,-3.5,71.5,1.01,1.24,0.89,1.02,27-49,
2015,6,NM,NEV,-5,53.5,1.07,0.85,0.92,0.96,17-35,
2015,6,LT,UTSA,13,54.5,1.01,0.86,0.81,0.97,34-31,
2015,6,ECU,BYU,-8,56,1.00,0.99,0.85,0.86,38-45,
2015,6,SJSU,UNLV,3,50.5,1.01,1.00,0.95,0.85,33-27,
2015,6,COL,ASU,-15,55.5,0.97,0.85,0.87,0.87,23-48,
2015,6,WYO,AFA,-23.5,57.5,0.89,1.15,1.07,0.90,17-31,
2015,6,USU,FRESNO,12,47.5,0.78,0.83,0.76,1.02,56-14,
2015,6,SDSU,HAW,-3,46,0.80,0.84,0.68,1.03,28-14,
2015,7,ARK ST,USA,4,58.5,0.86,0.85,0.81,0.99,49-31,
2015,7,UCLA,STAN,-7,54,0.99,0.83,1.14,0.89,35-56,
2015,7,AUB,UK,2.5,52,0.93,0.95,0.92,0.91,30-27,
2015,7,WKU,NT,33,70,1.19,0.84,0.68,1.25,55-28,
2015,7,BOISE,USU,10.5,49.5,1.07,0.59,0.89,0.80,26-52,
2015,7,HOU,TULANE,20,60.5,1.19,0.81,0.82,0.93,42-7,
2015,7,CIN,BYU,-6.5,65.5,0.96,0.98,0.89,0.88,24-38,
2015,7,UNLV,FRESNO,7,54,0.93,0.86,0.74,1.07,28-31,
2015,7,PSU,OSU,-19,47.5,0.92,0.73,1.02,0.76,10-38,
2015,7,WVU,BAY,-22.5,76,0.96,0.69,1.37,0.80,38-62,
2015,7,TCU,ISU,21.5,74.5,1.21,0.89,0.91,0.96,45-21,
2015,7,ASU,UTAH,-4.5,51.5,0.92,0.87,1.02,0.76,18-34,
2015,7,BC,CLEM,-16,36.5,0.89,0.55,1.02,0.68,17-34,
2015,7,UF,LSU,-9.5,46,1.03,0.68,1.19,0.83,28-35,
2015,7,MSU,MICH,-7.5,40.5,1.08,0.84,0.96,0.60,27-23,
2015,7,ALA,TEXAM,4,53,0.95,0.69,1.05,0.85,41-23,
2015,7,LOU,FSU,-7,45,0.85,0.80,1.12,0.80,41-21,
2015,7,MISS,MEM,10.5,70.5,1.09,0.78,1.20,0.93,24-37,
2015,7,USC,ND,-4.5,62,1.14,0.85,1.11,0.89,31-41,
2015,7,IOWA,NW,2.5,41,1.02,0.72,0.86,0.71,40-10,
2015,7,OKLA,KAN ST,4.5,56,1.01,0.86,1.00,0.89,55-0,
2015,7,EMU,TOLEDO,-28.5,60.5,0.94,1.14,0.97,0.71,20-63,
2015,7,WMU,OHIO,-4,52.5,0.95,1.08,1.01,0.76,49-14,
2015,7,USF,CONN,-3,44.5,1.04,0.85,0.88,0.83,28-20,
2015,7,TULSA,ECU,-12,78,1.01,1.03,0.99,1.00,17-30,
2015,7,PUR,WISC,-23.5,48,0.79,0.95,0.97,0.76,7-24,
2015,7,MARSH,FAU,7,53.5,0.83,0.73,0.77,0.87,33-17,
2015,7,FIU,MTSU,-9,54,0.97,0.87,0.95,0.85,34-42,
2015,7,TTU,KAN,32,75,1.19,1.07,0.82,1.17,30-20,
2015,7,LT,MISS ST,-14,60,0.99,0.86,1.02,0.87,20-45,
2015,7,PITT,GT,-3,48.5,0.94,0.73,1.08,0.90,31-28,
2015,7,BUFF,CMU,-7,54,0.92,0.91,0.90,0.97,14-51,
2015,7,NIU,MIAOH,16,56.5,0.97,0.84,0.67,0.98,45-12,
2015,7,AKR,BGSU,-12.5,67,0.92,0.81,1.12,0.98,10-59,
2015,7,GSU,BALL,-14.5,64,0.82,0.98,0.95,1.06,31-19,
2015,7,KENT,MASS,-7,56.5,0.74,0.75,0.86,1.10,15-10,
2015,7,AFA,CSU,3,54.5,1.07,0.85,0.85,0.91,23-38,
2015,7,IDA,TROY,0,UNDER,0.87,1.26,0.79,1.07,19-16,
2015,7,VT,MIAFL,-6,51,0.96,0.82,1.05,0.86,20-30,
2015,7,SYR,UVA,-7,54,0.94,0.88,0.83,1.05,38-44,
2015,7,RUT,IND,-5.5,65,0.99,0.98,0.99,0.96,55-52,
2015,7,NEB,MINN,-2.5,47,0.92,0.88,0.82,0.76,48-25,
2015,7,CHAR,ODU,-7,49,0.61,0.82,0.77,0.96,34-37,
2015,7,VANDY,SC,-3,43.5,0.82,0.82,0.88,1.06,10-19,
2015,7,ORG ST,WSU,-8.5,62,0.85,1.00,1.12,0.94,31-52,
2015,7,NEV,WYO,7,52.5,0.96,0.95,0.85,1.14,21-28,
2015,7,NMSU,GSOU,-29,64.5,0.83,1.14,1.07,0.85,26-56,
2015,7,APP,ULM,12,50,1.03,0.69,0.80,1.05,59-14,
2015,7,HAW,NM,-4,51.5,0.66,1.04,1.03,0.90,27-28,
2015,7,WAKE,UNC,-17.5,52,0.79,0.89,1.15,0.89,14-50,
2015,7,UTSA,USM,-10.5,58,0.81,0.96,1.01,0.94,10-32,
2015,7,UCF,TEMP,-22.5,44,0.63,1.03,0.91,0.70,16-30,
2015,7,MIZZ,UGA,-15.5,45.5,0.78,0.75,1.12,0.85,6-9,
2015,7,ARZ,COL,6.5,68,1.11,0.99,0.95,0.90,38-31,
2015,7,ORE,WASH,-3,60,1.07,0.95,0.86,0.73,26-20,
2015,7,SDSU,SJSU,-3,48,0.85,0.79,1.00,0.97,30-7,
2015,8,ULL,ARK ST,-7.5,61.5,0.99,0.98,0.89,0.81,27-37,
2015,8,CAL,UCLA,-4,69.5,0.97,0.78,0.97,0.90,24-40,
2015,8,TEMP,ECU,-3,48.5,0.89,0.65,0.97,0.97,24-14,
2015,8,GSOU,APP,-6.5,61.5,1.14,0.87,1.11,0.70,13-31,
2015,8,MEM,TULSA,10.5,76.5,1.15,0.93,0.97,1.00,66-42,
2015,8,USU,SDSU,5.5,45,0.92,0.70,0.89,0.76,14-48,
2015,8,OSU,RUT,21.5,63.5,1.04,0.77,1.03,1.01,49-7,
2015,8,ISU,BAY,-37,78,0.92,1.02,1.36,0.81,27-45,
2015,8,UTAH,USC,-3,59.5,1.01,0.71,1.12,0.87,24-42,
2015,8,WKU,LSU,-16,67,1.20,0.85,1.19,0.84,20-48,
2015,8,CLEM,MIAFL,7,55,1.01,0.70,1.05,0.83,58-0,
2015,8,IND,MSU,-16.5,62,1.02,0.99,1.05,0.84,26-52,
2015,8,TENN,ALA,-15,53,1.01,0.89,0.94,0.65,14-19,
2015,8,FSU,GT,7,56.5,1.13,0.81,1.08,0.94,16-22,
2015,8,WASH,STAN,-16.5,48,0.87,0.78,1.17,0.89,14-31,
2015,8,KAN,OKLA ST,-34.5,59,0.83,1.10,0.97,0.75,10-58,
2015,8,TEXAM,MISS,-5,64,0.95,0.85,1.06,0.81,3-23,
2015,8,TTU,OKLA,-14,74,1.13,1.04,1.05,0.79,27-63,
2015,8,TOLEDO,MASS,15.5,61.5,1.03,0.73,0.83,1.07,51-35,
2015,8,HOU,UCF,23.5,56.5,1.19,0.80,0.60,0.99,59-10,
2015,8,DUKE,VT,-3,43.5,0.97,0.70,0.93,0.86,45-43,
2015,8,PITT,SYR,7,49,0.99,0.78,0.94,0.90,23-20,
2015,8,USM,CHAR,15,64,1.01,0.90,0.67,0.84,44-10,
2015,8,KAN ST,TEX,-7,50,0.90,0.96,0.94,1.01,9-23,
2015,8,NCSU,WAKE,9.5,46,1.09,0.79,0.81,0.95,35-17,
2015,8,NW,NEB,-7.5,51,0.82,0.77,0.96,0.87,30-28,
2015,8,ARMY,RICE,-7.5,55,0.98,0.98,0.93,1.14,31-38,
2015,8,AUB,ARK,-6,51,0.95,0.95,1.03,0.93,46-54,
2015,8,BC,LOU,-8,37,0.87,0.63,0.85,0.86,14-17,
2015,8,TULANE,NAVY,-23.5,54,0.80,0.97,1.19,0.88,14-31,
2015,8,BGSU,KENT,15,59,1.15,0.93,0.76,0.74,48-0,
2015,8,FRESNO,AFA,-17,56,0.76,1.05,1.05,0.90,14-42,
2015,8,MIAOH,WMU,-26.5,55.5,0.67,1.01,1.03,1.04,13-35,
2015,8,CMU,BALL,7.5,56.5,0.96,0.92,0.93,1.06,23-21,
2015,8,EMU,NIU,-27.5,67.5,0.92,1.17,1.00,0.81,21-49,
2015,8,UVA,UNC,-17.5,61,0.85,1.03,1.18,0.90,13-26,
2015,8,OHIO,BUFF,3,53.5,0.99,0.85,0.87,0.97,17-41,
2015,8,MTSU,LT,-7,64,0.98,0.85,0.98,0.89,16-45,
2015,8,NT,MARSH,-29,60,0.71,1.25,0.87,0.73,13-30,
2015,8,WISC,ILL,6,45.5,0.98,0.76,0.88,0.77,24-13,
2015,8,PSU,MARY,7,46.5,0.92,0.79,0.71,1.00,31-30,1
2015,8,WSU,ARZ,-7,74,0.94,0.93,1.11,0.98,45-42,
2015,8,MIZZ,VANDY,4,35,0.75,0.75,0.77,0.82,3-10,
2015,8,SMU,USF,-13,58,0.94,1.18,1.05,0.86,14-38,
2015,8,HAW,NEV,-7,51,0.71,1.02,0.97,1.00,20-30,
2015,8,CONN,CIN,-12.5,58,0.88,0.87,0.94,1.01,13-37,
2015,8,ULM,IDA,1,61,0.79,1.12,0.86,1.13,13-27,
2015,8,ODU,FIU,-13,52,0.80,0.95,0.95,0.91,12-41,
2015,8,FAU,UTEP,5.5,56.5,0.77,0.90,0.80,1.12,17-27,
2015,8,USA,TEXST,-3,66.5,0.77,0.99,0.98,1.22,18-36,
2015,8,NM,SJSU,-7.5,57.5,1.01,0.90,0.95,1.00,21-31,
2015,8,UK,MISS ST,-11.5,56,0.93,0.94,1.05,0.87,16-42,
2015,8,TROY,NMSU,3.5,57,0.75,1.02,0.85,1.19,52-7,
2015,8,WYO,BOISE,-35,56.5,0.92,1.12,0.96,0.66,14-34,
2015,8,COL,ORG ST,-2,59.5,0.95,0.93,0.85,1.01,17-13,
2015,9,WVU,TCU,-14.5,75.45,0.95,0.81,1.22,0.90,10-40,
2015,9,UNC,PITT,3,54.5,1.16,0.86,1.00,0.80,26-19,
2015,9,WMU,EMU,21,64.5,1.05,0.99,0.91,1.17,58-28,
2015,9,BUFF,MIAOH,7.5,50,0.90,0.92,0.67,1.03,29-24,
2015,9,TEXST,GSOU,-21.5,68,0.99,1.21,1.09,0.91,13-37,
2015,9,ORE,ASU,-3,65.5,1.06,0.95,0.86,0.88,61-55,
2015,9,LOU,WAKE,12,42,0.81,0.82,0.80,0.97,20-19,
2015,9,ECU,CONN,7,51,0.93,0.96,0.85,0.91,13-31,
2015,9,LT,RICE,13,62,1.00,0.87,0.94,1.12,42-17,
2015,9,WYO,USU,-28,49,0.91,1.12,0.89,0.79,27-58,
2015,9,CLEM,NCSU,11.5,51.5,1.05,0.66,1.09,0.78,56-41,
2015,9,STAN,WSU,12,64,1.17,0.89,0.98,0.95,30-28,
2015,9,ND,TEMP,10.5,49,1.11,0.91,0.90,0.67,24-20,
2015,9,MARY,IOWA,-17,53.5,0.72,0.98,1.03,0.69,15-31,
2015,9,UF,UGA,3,45,1.01,0.75,1.06,0.81,3-27,1
2015,9,OKLA ST,TTU,4,79,1.02,0.73,1.09,1.07,70-53,
2015,9,ORG ST,UTAH,-24,54,0.85,1.01,0.98,0.76,12-27,
2015,9,OKLA,KAN,39,63.5,1.09,0.79,0.80,1.13,62-7,
2015,9,MICH,MINN,14.5,38.5,0.94,0.65,0.82,0.83,29-26,
2015,9,TULANE,MEM,-31,66,0.81,0.98,1.17,0.94,13-41,
2015,9,SYR,FSU,-20.5,52,0.93,0.92,1.09,0.82,21-45,
2015,9,VANDY,HOU,-11.5,49.5,0.78,0.78,1.20,0.77,0-34,
2015,9,MISS,AUB,7.5,57.5,1.01,0.76,0.97,0.98,27-19,
2015,9,MIAFL,DUKE,-10.5,51.5,0.97,0.91,0.99,0.75,30-27,
2015,9,COL,UCLA,-21.5,63,0.96,0.91,0.98,0.92,31-35,
2015,9,WKU,ODU,24.5,65,1.14,0.90,0.80,0.98,55-30,
2015,9,UCF,CIN,-28,60,0.60,1.04,0.97,0.95,7-52,
2015,9,USF,NAVY,-7.5,50.5,1.04,0.83,1.17,0.87,17-29,
2015,9,ILL,PSU,-6.5,43,0.86,0.78,0.90,0.79,0-39,
2015,9,NEB,PUR,10.5,57.5,0.93,0.88,0.79,0.96,45-55,
2015,9,RUT,WISC,-20.5,50.5,1.00,1.06,0.96,0.75,10-48,
2015,9,SC,TEXAM,-16.5,56.5,0.87,0.97,0.88,0.83,28-35,
2015,9,VT,BC,2.5,37.5,0.93,0.89,0.83,0.62,26-10,
2015,9,MASS,BALL,-3,66,0.84,1.06,0.92,1.04,10-20,
2015,9,CMU,AKR,3,46.5,0.96,0.90,0.87,0.90,14-6,
2015,9,UTEP,USM,-25,58,0.81,1.09,1.01,0.85,13-34,
2015,9,GT,UVA,6.5,54,1.05,0.93,0.82,1.03,21-27,
2015,9,USC,CAL,6.5,69,1.11,0.85,0.96,0.83,27-21,
2015,9,MARSH,CHAR,20.5,52,0.89,0.73,0.65,0.87,34-10,
2015,9,FIU,FAU,3,52,0.98,0.90,0.78,0.90,17-31,
2015,9,BOISE,UNLV,20,55,0.98,0.68,0.93,0.87,55-27,
2015,9,SDSU,CSU,3.5,49,0.94,0.75,0.89,0.92,41-17,
2015,9,TROY,APP,-25,55,0.82,0.96,1.12,0.71,41-44,
2015,9,TULSA,SMU,4.5,76,0.98,1.05,0.90,1.16,40-31,
2015,9,ULM,ULL,-11.5,57.5,0.79,1.07,0.96,0.99,24-30,
2015,9,GSU,ARK ST,-18.5,59.5,0.86,0.95,0.91,0.82,34-48,
2015,9,TEX,ISU,6.5,51.5,0.96,0.97,0.90,1.01,0-24,
2015,9,UTSA,NT,7,54.5,0.79,0.96,0.72,1.21,23-30,
2015,9,TENN,UK,8.5,56,1.00,0.90,0.88,0.98,52-21,
2015,9,IDA,NMSU,5.5,63.5,0.86,1.08,0.81,1.20,48-55,
2015,9,AFA,HAW,8,50.5,1.09,0.87,0.70,1.01,58-7,
2015,9,ARZ,WASH,-4,56.5,1.11,1.01,0.87,0.83,3-49,
2015,10,NIU,TOLEDO,-7,60.5,1.02,0.82,1.02,0.75,32-27,
2015,10,OHIO,BGSU,-21,,0.94,0.88,1.15,0.90,24-62,
2015,10,BAY,KAN ST,17,67.5,1.30,0.81,0.87,0.97,31-24,
2015,10,MISS ST,MIZZ,8.5,43.5,1.08,0.84,0.72,0.76,31-13,
2015,10,BUFF,KENT,3,45,0.92,0.90,0.74,0.80,18-17,
2015,10,BALL,WMU,-14.5,62,0.92,1.03,1.10,0.97,7-54,
2015,10,ARK ST,APP,-10,61,0.93,0.82,1.10,0.75,40-27,
2015,10,NEV,FRESNO,4,55,0.96,0.96,0.75,1.08,30-16,
2015,10,TEMP,SMU,14,51,0.88,0.70,0.89,1.14,60-40,
2015,10,RICE,UTEP,7,58,0.93,1.14,0.81,1.10,21-24,
2015,10,BYU,SJSU,14,56.5,1.02,0.86,0.97,0.99,17-16,
2015,10,FSU,CLEM,-11.5,55.5,1.11,0.82,1.07,0.70,13-23,
2015,10,LSU,ALA,-7,45.5,1.21,0.83,0.94,0.68,16-30,
2015,10,MINN,OSU,-23,53,0.84,0.84,1.08,0.77,14-28,
2015,10,ND,PITT,8.5,53.5,1.09,0.89,0.98,0.84,42-30,
2015,10,MSU,NEB,6.5,58,1.04,0.85,0.92,0.92,38-39,
2015,10,TCU,OKLA ST,5.5,77.5,1.20,0.88,1.05,0.77,29-49,
2015,10,IOWA,IND,7.5,60.5,1.01,0.67,1.01,0.99,35-27,
2015,10,VANDY,UF,-21.5,37,0.74,0.80,1.01,0.70,7-9,
2015,10,STAN,COL,16,56,1.13,0.86,0.95,0.91,42-10,
2015,10,UTAH,WASH,0,44.5,0.99,0.76,0.94,0.79,34-23,
2015,10,NAVY,MEM,-7.5,63.5,1.15,0.87,1.16,0.93,45-20,
2015,10,ISU,OKLA,-26,61,0.90,0.98,1.12,0.77,16-52,
2015,10,RUT,MICH,-25,52,0.95,1.06,0.94,0.69,16-49,
2015,10,ARK,MISS,-10,54,1.12,0.96,1.00,0.77,53-52,
2015,10,AUB,TEXAM,-7,59.5,0.95,0.98,0.92,0.85,26-10,
2015,10,PSU,NW,-2.5,40.5,0.92,0.75,0.83,0.78,21-23,
2015,10,UCLA,ORG ST,18,57,0.97,0.90,0.84,1.03,41-0,
2015,10,CIN,HOU,-8,72.5,1.02,0.93,1.17,0.73,30-33,
2015,10,AKR,MASS,-2.5,52,0.85,0.89,0.85,1.04,17-13,
2015,10,FAU,WKU,-24,68,0.81,0.89,1.17,0.90,19-35,
2015,10,UCF,TULSA,-17.5,64,0.63,1.09,0.99,1.02,30-45,
2015,10,ILL,PUR,2.5,52.5,0.81,0.81,0.83,0.94,48-14,
2015,10,CHAR,FIU,-18.5,50,0.66,0.90,0.96,0.92,31-48,
2015,10,TTU,WVU,-8,80.5,1.08,1.09,0.92,0.86,26-31,
2015,10,DUKE,UNC,-7,58,0.98,0.76,1.16,0.86,31-66,
2015,10,UK,UGA,-14.5,58.5,0.86,0.99,0.96,0.83,3-27,
2015,10,SYR,LOU,-14.5,51.5,0.92,0.96,0.82,0.77,17-41,
2015,10,NCSU,BC,4.5,39.5,1.07,0.86,0.80,0.63,24-8,
2015,10,ULL,GSU,3.5,63,0.96,0.96,0.86,0.97,23-21,
2015,10,EMU,MIAOH,-4.5,63,0.91,1.20,0.67,1.03,13-28,
2015,10,IDA,USA,-9.5,64,0.88,1.10,0.81,1.00,45-52,
2015,10,CSU,WYO,10.5,52.5,0.87,0.96,0.93,1.16,26-7,
2015,10,UVA,MIAFL,-6.5,53,0.84,1.01,0.94,0.91,21-27,
2015,10,ARMY,AFA,-17.5,52,0.99,0.99,1.12,0.80,3-20,
2015,10,ASU,WSU,-2.5,66.5,0.90,0.91,0.95,0.94,24-38,
2015,10,WISC,MARY,12.5,48,0.97,0.73,0.70,0.97,31-24,
2015,10,NT,LT,-30,62.5,0.74,1.17,1.03,0.87,13-56,
2015,10,MARSH,MTSU,-2.5,57,0.91,0.72,0.95,0.89,24-27,
2015,10,ULM,TROY,-10,52,0.79,1.06,0.84,0.97,14-51,
2015,10,USU,NM,14.5,56,0.96,0.83,1.00,0.93,13-14,
2015,10,NMSU,TEXST,-17,47.5,0.87,1.17,0.95,1.20,31-21,
2015,10,CONN,TULANE,6,47.5,0.87,0.88,0.81,0.99,7-3,
2015,10,SC,TENN,-17,58,0.89,1.00,1.00,0.88,24-27,
2015,10,HAW,UNLV,-11,54.5,0.66,1.04,0.92,0.92,21-41,
2015,10,ODU,UTSA,-10,55.5,0.82,1.02,0.82,0.96,36-31,
2015,10,USF,ECU,-4,53,1.03,0.87,0.90,0.97,22-17,
2015,10,KAN,TEX,-28,53,0.78,1.15,0.93,0.97,20-59,
2015,10,CAL,ORE,-3.5,75.5,0.96,0.86,1.07,0.97,28-44,
2015,10,ARZ,USC,-19,67,1.04,1.05,1.10,0.86,30-38,
2015,11,KENT,OHIO,-7,,0.74,0.81,0.93,0.94,0-27,
2015,11,TOLEDO,CMU,4.5,,0.99,0.77,0.94,0.88,28-23,
2015,11,NIU,BUFF,7,,1.01,0.82,0.92,0.88,41-30,
2015,11,BGSU,WMU,3,,1.18,0.89,1.13,0.94,41-27,
2015,11,ULL,USA,-3,,0.95,0.95,0.84,1.01,25-32,
2015,11,VT,GT,-3.5,,0.91,0.84,1.03,0.94,23-21,
2015,11,USC,COL,16.5,,1.10,0.86,0.92,0.94,27-24,
2015,11,CLEM,SYR,28,57.5,1.07,0.70,0.89,0.96,37-27,
2015,11,ALA,MISS ST,9,51,0.95,0.68,1.06,0.82,31-6,
2015,11,OSU,ILL,17.5,55,1.06,0.77,0.86,0.80,28-3,
2015,11,WAKE,ND,-27,52,0.76,0.95,1.09,0.89,7-28,
2015,11,MINN,IOWA,-11,45.5,0.84,0.85,1.03,0.70,35-40,
2015,11,OKLA,BAY,-3,77,1.14,0.76,1.29,0.82,44-34,
2015,11,ORE,STAN,-10,69.5,1.08,0.96,1.14,0.84,38-36,
2015,11,OKLA ST,ISU,14,61,1.08,0.79,0.88,1.02,35-31,
2015,11,ARK,LSU,-7,54,1.14,1.02,1.17,0.86,31-14,
2015,11,UTAH,ARZ,6,61.5,0.97,0.75,1.03,1.05,30-37,
2015,11,UF,SC,7.5,46,0.96,0.70,0.88,0.98,24-14,
2015,11,MARY,MSU,-15.5,56,0.70,0.96,1.05,0.87,7-24,
2015,11,MICH,IND,13,56,0.98,0.69,1.00,1.01,48-41,
2015,11,KAN,TCU,-45,71.5,0.77,1.17,1.15,0.92,17-23,
2015,11,NCSU,FSU,-9.5,54,1.05,0.82,1.08,0.84,17-34,
2015,11,PUR,NW,-15.5,49,0.83,0.97,0.83,0.77,14-21,
2015,11,WSU,UCLA,-10.5,65.5,0.96,0.93,1.00,0.86,31-27,
2015,11,SMU,NAVY,-22,61,0.89,1.17,1.18,0.87,14-55,
2015,11,MEM,HOU,-7,71,1.13,0.97,1.14,0.75,34-35,
2015,11,TEMP,USF,3,44.5,0.94,0.73,1.01,0.86,23-44,
2015,11,MIAFL,UNC,-13.5,66,0.97,0.90,1.19,0.86,21-59,
2015,11,PITT,DUKE,-3,50,0.97,0.88,0.96,0.85,31-13,
2015,11,UGA,AUB,-1.5,52.5,0.98,0.80,0.97,0.94,20-13,
2015,11,NT,TENN,-41,66.5,0.72,1.18,0.98,0.88,0-24,
2015,11,TULANE,ARMY,-2.5,44,0.77,0.96,0.97,1.00,34-31,
2015,11,TEX,WVU,-9,53,0.97,0.93,0.92,0.87,20-38,
2015,11,MTSU,FAU,6,58.5,0.94,0.88,0.82,0.93,24-17,
2015,11,AKR,MIAOH,7,42,0.84,0.85,0.70,0.99,37-28,
2015,11,UTEP,ODU,-6.5,56.5,0.83,1.09,0.84,1.02,21-31,
2015,11,UVA,LOU,-14,48,0.84,1.02,0.84,0.75,31-38,
2015,11,UTSA,CHAR,4.5,55.5,0.84,0.97,0.68,0.92,30-27,
2015,11,USU,AFA,1,51,0.94,0.83,1.12,0.81,28-35,
2015,11,MASS,EMU,7,69.5,0.82,1.01,0.88,1.18,28-17,
2015,11,ARK ST,ULM,16,56.5,0.95,0.83,0.76,1.07,59-21,
2015,11,WASH,ASU,-3,53,0.90,0.79,0.89,0.93,17-27,
2015,11,FIU,MARSH,-13,54,0.97,0.92,0.91,0.74,0-52,
2015,11,NEB,RUT,8.5,64.5,0.93,0.94,0.92,1.08,31-14,
2015,11,KAN ST,TTU,-6.5,72,0.88,1.00,1.06,1.08,44-59,
2015,11,GSOU,TROY,6.5,56.5,1.09,0.88,0.87,0.92,45-10,
2015,11,USM,RICE,7.5,61,1.03,0.85,0.93,1.12,65-10,
2015,11,SJSU,NEV,-1,52.5,0.96,0.98,0.97,0.92,34-37,
2015,11,GSU,TEXST,-3,65,0.86,0.96,0.93,1.16,41-19,
2015,11,UK,VANDY,-3.5,39,0.84,0.99,0.74,0.77,17-21,
2015,11,APP,IDA,19,66.5,1.08,0.79,0.90,1.09,47-20,
2015,11,UNLV,CSU,-8,59.5,0.94,0.90,0.89,0.92,35-49,
2015,11,BYU,MIZZ,6.5,,1.00,0.86,0.72,0.78,16-20,1
2015,11,TULSA,CIN,-18,76.5,0.99,0.98,1.01,0.94,38-49,
2015,11,NM,BOISE,-30.5,57.5,0.99,0.92,1.00,0.69,31-24,
2015,11,WYO,SDSU,-25.5,51,0.90,1.14,0.97,0.75,3-38,
2015,11,ORG ST,CAL,-22.5,59.5,0.80,1.05,0.95,0.90,24-54,
2015,11,FRESNO,HAW,-4.5,55,0.73,1.08,0.67,1.05,42-14,
2015,12,TOLEDO,BGSU,-7,70,1.00,0.78,1.17,0.89,44-28,
2015,12,BALL,OHIO,-9,53.5,0.90,1.06,0.95,0.90,31-48,
2015,12,CMU,KENT,10.5,40,0.93,0.90,0.72,0.85,27-14,
2015,12,WMU,NIU,-3,60.5,1.10,0.96,1.02,0.82,19-27,
2015,12,ECU,UCF,15,54.5,0.89,0.97,0.64,1.08,44-7,
2015,12,ULM,TEXST,-6.5,63,0.73,1.06,0.91,1.16,3-16,
2015,12,CIN,USF,3,64,1.02,0.95,1.03,0.85,27-65,
2015,12,AFA,BOISE,-12.5,56.5,1.13,0.82,0.96,0.72,37-30,
2015,12,WAKE,CLEM,-29,48,0.77,0.96,1.06,0.72,13-33,
2015,12,MSU,OSU,-13,53,1.00,0.83,1.06,0.74,17-14,
2015,12,BC,ND,-16.5,42.5,0.76,0.65,1.09,0.88,16-19,1
2015,12,PUR,IOWA,-22.5,57.5,0.83,0.96,1.05,0.75,20-40,
2015,12,BAY,OKLA ST,0,78,1.26,0.85,1.08,0.81,45-35,
2015,12,TCU,OKLA,-19,63.5,1.12,0.90,1.13,0.77,29-30,
2015,12,FAU,UF,-31,46.5,0.82,0.93,0.95,0.70,14-20,
2015,12,CAL,STAN,-11,64.5,0.99,0.90,1.11,0.88,22-35,
2015,12,MICH,PSU,4,41.5,1.00,0.74,0.90,0.76,28-16,
2015,12,UCLA,UTAH,-2,56.5,0.98,0.86,0.97,0.77,17-9,
2015,12,LSU,MISS,-4.5,56,1.12,0.88,1.04,0.82,17-38,
2015,12,NAVY,TULSA,13,68,1.20,0.86,1.00,0.99,44-21,
2015,12,UNC,VT,7,61.5,1.21,0.86,0.91,0.83,30-27,
2015,12,HOU,CONN,10,49,1.13,0.78,0.85,0.83,17-20,
2015,12,NW,WISC,-10,40,0.83,0.78,0.96,0.73,13-7,
2015,12,MEM,TEMP,2.5,59,1.11,0.98,0.91,0.77,12-31,
2015,12,USC,ORE,-4,71.5,1.08,0.87,1.09,0.96,28-48,
2015,12,NT,MTSU,-24,62,0.72,1.16,0.95,0.88,7-41,
